id,created_at,screen_name,profile_img,verified,text,media,favorite_count,view_count,retweet_count
1853074666304209138,Sun Nov 03 14:00:03 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Primatologist Agnès Lacreuse (@AL_marmo) from @UMassAmherst is on a mission to understand cognitive aging in women through marmoset models. 

Learn more about her work in the latest TS Digest issue: https://t.co/RPceOz53Ad https://t.co/CEozRemMO0","[{'display_url': 'pic.x.com/CEozRemMO0', 'expanded_url': 'https://x.com/TheScientistLLC/status/1853074666304209138/photo/1', 'id_str': '1853074651582500864', 'indices': [223, 246], 'media_key': '3_1853074651582500864', 'media_url_https': 'https://pbs.twimg.com/media/Gbdxk93bEAAO7B9.jpg', 'type': 'photo', 'url': 'https://t.co/CEozRemMO0', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 571, 'y': 221, 'h': 77, 'w': 77}, {'x': 1681, 'y': 1145, 'h': 133, 'w': 133}, {'x': 125, 'y': 439, 'h': 317, 'w': 317}, {'x': 813, 'y': 711, 'h': 317, 'w': 317}]}, 'medium': {'faces': [{'x': 334, 'y': 129, 'h': 45, 'w': 45}, {'x': 985, 'y': 671, 'h': 78, 'w': 78}, {'x': 73, 'y': 257, 'h': 186, 'w': 186}, {'x': 476, 'y': 417, 'h': 186, 'w': 186}]}, 'small': {'faces': [{'x': 189, 'y': 73, 'h': 25, 'w': 25}, {'x': 558, 'y': 380, 'h': 44, 'w': 44}, {'x': 41, 'y': 145, 'h': 105, 'w': 105}, {'x': 270, 'y': 236, 'h': 105, 'w': 105}]}, 'orig': {'faces': [{'x': 1256, 'y': 487, 'h': 171, 'w': 171}, {'x': 3695, 'y': 2518, 'h': 294, 'w': 294}, {'x': 276, 'y': 966, 'h': 698, 'w': 698}, {'x': 1788, 'y': 1564, 'h': 698, 'w': 698}]}}, 'sizes': {'large': {'h': 2048, 'w': 2048, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 680, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 4500, 'width': 4500, 'focus_rects': [{'x': 0, 'y': 1777, 'w': 4500, 'h': 2520}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}, {'x': 0, 'y': 0, 'w': 3947, 'h': 4500}, {'x': 787, 'y': 0, 'w': 2250, 'h': 4500}, {'x': 0, 'y': 0, 'w': 4500, 'h': 4500}]}, 'media_results': {'result': {'media_key': '3_1853074651582500864'}}}]",14,1877,6
1854643955909926949,Thu Nov 07 21:55:51 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Shaking things up: Neurobiologist David Ginty @HarvardMed identifies a new function for a mechanoreceptor known for affective touch: triggering the classic “wet dog shake” maneuver.
https://t.co/IcuwmqfGsn",,1,830,1
1854267509911724179,Wed Nov 06 20:59:59 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"Developing better therapies against intracellular parasites is difficult in part because studying the effect these organisms have on host cells is difficult.

A new approach from @OMM_lab @GINA_GALLEGO @uwmadison and @Morgridge_Inst may alleviate this.
https://t.co/ovrgxJqbfV",,2,979,3
1852802859705757982,Sat Nov 02 19:59:59 +0000 2024,TheScientistLLC,https://pbs.twimg.com/profile_images/857660251667144705/O_6bu1MA_normal.jpg,False,"When T cell exhaustion sets in, what treatment plan should clinicians use?

@PennMedicine researchers tackled this problem by developing a new tool to monitor immune response during treatments for melanoma.
https://t.co/XYD47a1B5B",,1,816,0
1854161061718426104,Wed Nov 06 13:57:00 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,"Modeling the #hippocampus: @BlueBrainPjt presents a community-based, full-scale in silico model of the rat #hippocampal CA1 region that integrates diverse experimental data from synapse to network #PLOSBiology https://t.co/wcFjjaSxW8 https://t.co/rKjP20uezM","[{'display_url': 'pic.x.com/rKjP20uezM', 'expanded_url': 'https://x.com/PLOSBiology/status/1854161061718426104/photo/1', 'id_str': '1854115914767310848', 'indices': [234, 257], 'media_key': '3_1854115914767310848', 'media_url_https': 'https://pbs.twimg.com/media/GbskmdgaoAA8F80.jpg', 'type': 'photo', 'url': 'https://t.co/rKjP20uezM', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 1073, 'w': 1700, 'resize': 'fit'}, 'medium': {'h': 757, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 429, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1073, 'width': 1700, 'focus_rects': [{'x': 0, 'y': 0, 'w': 1700, 'h': 952}, {'x': 0, 'y': 0, 'w': 1073, 'h': 1073}, {'x': 0, 'y': 0, 'w': 941, 'h': 1073}, {'x': 114, 'y': 0, 'w': 537, 'h': 1073}, {'x': 0, 'y': 0, 'w': 1700, 'h': 1073}]}, 'media_results': {'result': {'media_key': '3_1854115914767310848'}}}]",7,1477,2
1854815624498708910,Fri Nov 08 09:18:00 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,"#Bacteria in lichens. @metalichen @robdfinn @tobyspribille &amp;co reassemble 400 #lichen metagenomes; functional annotation of bacterial, fungal &amp; algal assembled #genomes reveals a novel dimension to microbial cross-feeding #PLOSBiology https://t.co/Q7ylPt1sh9 https://t.co/3E6QX0ZdQg","[{'display_url': 'pic.x.com/3E6QX0ZdQg', 'expanded_url': 'https://x.com/PLOSBiology/status/1854815624498708910/photo/1', 'id_str': '1854787239319932928', 'indices': [267, 290], 'media_key': '3_1854787239319932928', 'media_url_https': 'https://pbs.twimg.com/media/Gb2HKsWXkAASwOO.jpg', 'type': 'photo', 'url': 'https://t.co/3E6QX0ZdQg', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 718, 'w': 998, 'resize': 'fit'}, 'medium': {'h': 718, 'w': 998, 'resize': 'fit'}, 'small': {'h': 489, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 718, 'width': 998, 'focus_rects': [{'x': 0, 'y': 159, 'w': 998, 'h': 559}, {'x': 15, 'y': 0, 'w': 718, 'h': 718}, {'x': 59, 'y': 0, 'w': 630, 'h': 718}, {'x': 195, 'y': 0, 'w': 359, 'h': 718}, {'x': 0, 'y': 0, 'w': 998, 'h': 718}]}, 'media_results': {'result': {'media_key': '3_1854787239319932928'}}}]",133,10613,44
1854115833804366181,Wed Nov 06 10:57:17 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,"Modeling the #hippocampus: @BlueBrainPjt presents a community-based, full-scale in silico model of the rat #hippocampal CA1 region that integrates diverse experimental data from synapse to network #PLOSBiology https://t.co/wcFjjaSxW8 https://t.co/JqR9tn3qiQ","[{'display_url': 'pic.x.com/JqR9tn3qiQ', 'expanded_url': 'https://x.com/PLOSBiology/status/1854115833804366181/photo/1', 'id_str': '1854115696512475136', 'indices': [234, 257], 'media_key': '3_1854115696512475136', 'media_url_https': 'https://pbs.twimg.com/media/GbskZwcaIAAXGPx.jpg', 'type': 'photo', 'url': 'https://t.co/JqR9tn3qiQ', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 1073, 'w': 1700, 'resize': 'fit'}, 'medium': {'h': 757, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 429, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1073, 'width': 1700, 'focus_rects': [{'x': 0, 'y': 0, 'w': 1700, 'h': 952}, {'x': 0, 'y': 0, 'w': 1073, 'h': 1073}, {'x': 0, 'y': 0, 'w': 941, 'h': 1073}, {'x': 114, 'y': 0, 'w': 537, 'h': 1073}, {'x': 0, 'y': 0, 'w': 1700, 'h': 1073}]}, 'media_results': {'result': {'media_key': '3_1854115696512475136'}}}]",6,1980,2
1854810088055193794,Fri Nov 08 08:56:00 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,What affects microbial communities' ability to resist invading #pathogens? This study shows that adaptive changes in resource competition between species can make #BacterialCommunities more susceptible to invasion #PLOSBiology https://t.co/MkTGuXny0F https://t.co/IPaBYrzfhs,"[{'display_url': 'pic.x.com/IPaBYrzfhs', 'expanded_url': 'https://x.com/PLOSBiology/status/1854810088055193794/photo/1', 'id_str': '1854779878979018752', 'indices': [251, 274], 'media_key': '3_1854779878979018752', 'media_url_https': 'https://pbs.twimg.com/media/Gb2AeQ8WIAARjwW.jpg', 'type': 'photo', 'url': 'https://t.co/IPaBYrzfhs', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 758, 'w': 840, 'resize': 'fit'}, 'medium': {'h': 758, 'w': 840, 'resize': 'fit'}, 'small': {'h': 614, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 758, 'width': 840, 'focus_rects': [{'x': 0, 'y': 0, 'w': 840, 'h': 470}, {'x': 82, 'y': 0, 'w': 758, 'h': 758}, {'x': 175, 'y': 0, 'w': 665, 'h': 758}, {'x': 461, 'y': 0, 'w': 379, 'h': 758}, {'x': 0, 'y': 0, 'w': 840, 'h': 758}]}, 'media_results': {'result': {'media_key': '3_1854779878979018752'}}}]",20,3383,9
1854456625450356796,Thu Nov 07 09:31:28 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,"The use of brain-computer interfaces holds great potential for improving human #cognition. As part of our #neurotechnology collection, this Essay explores the ethical, scientific and practical challenges posed by this technology for cognitive enhancement:
https://t.co/7zOLp8l29J https://t.co/f393wqErfy","[{'display_url': 'pic.x.com/f393wqErfy', 'expanded_url': 'https://x.com/PLOSBiology/status/1854456625450356796/photo/1', 'id_str': '1854456513231716364', 'indices': [280, 303], 'media_key': '3_1854456513231716364', 'media_url_https': 'https://pbs.twimg.com/media/GbxaX5qWAAw5HxJ.jpg', 'type': 'photo', 'url': 'https://t.co/f393wqErfy', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 699, 'w': 1650, 'resize': 'fit'}, 'medium': {'h': 508, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 288, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 699, 'width': 1650, 'focus_rects': [{'x': 0, 'y': 0, 'w': 1248, 'h': 699}, {'x': 103, 'y': 0, 'w': 699, 'h': 699}, {'x': 146, 'y': 0, 'w': 613, 'h': 699}, {'x': 277, 'y': 0, 'w': 350, 'h': 699}, {'x': 0, 'y': 0, 'w': 1650, 'h': 699}]}, 'media_results': {'result': {'media_key': '3_1854456513231716364'}}}]",7,1378,0
1855973252675346527,Mon Nov 11 13:58:00 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,"How do DRN &amp; WUS upregulate CLV3 transcription in #plant shoot #ApicalMeristem? This study shows that DRN interferes with WUS dimerization &amp; #ChromatinRemodeling to activate CLV3 transcription, so helping to maintain the shoot stem cell pool #PLOSBiology https://t.co/1ALEUpNXYA https://t.co/SAkmAGgpUe","[{'display_url': 'pic.x.com/SAkmAGgpUe', 'expanded_url': 'https://x.com/PLOSBiology/status/1855973252675346527/photo/1', 'id_str': '1855924463994359808', 'indices': [287, 310], 'media_key': '3_1855924463994359808', 'media_url_https': 'https://pbs.twimg.com/media/GcGRd4ZXUAAli0_.jpg', 'type': 'photo', 'url': 'https://t.co/SAkmAGgpUe', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 146, 'y': 341, 'h': 101, 'w': 101}, {'x': 176, 'y': 332, 'h': 127, 'w': 127}]}, 'medium': {'faces': [{'x': 111, 'y': 259, 'h': 77, 'w': 77}, {'x': 134, 'y': 253, 'h': 96, 'w': 96}]}, 'small': {'faces': [{'x': 63, 'y': 147, 'h': 43, 'w': 43}, {'x': 76, 'y': 143, 'h': 54, 'w': 54}]}, 'orig': {'faces': [{'x': 146, 'y': 341, 'h': 101, 'w': 101}, {'x': 176, 'y': 332, 'h': 127, 'w': 127}]}}, 'sizes': {'large': {'h': 673, 'w': 1574, 'resize': 'fit'}, 'medium': {'h': 513, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 291, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 673, 'width': 1574, 'focus_rects': [{'x': 0, 'y': 0, 'w': 1202, 'h': 673}, {'x': 0, 'y': 0, 'w': 673, 'h': 673}, {'x': 0, 'y': 0, 'w': 590, 'h': 673}, {'x': 28, 'y': 0, 'w': 337, 'h': 673}, {'x': 0, 'y': 0, 'w': 1574, 'h': 673}]}, 'media_results': {'result': {'media_key': '3_1855924463994359808'}}}]",2,978,0
1854880726480560400,Fri Nov 08 13:36:41 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,"How do #RNAviruses manipulate the host cell to establish #ReplicationFactories? @shravrampalli &amp;co show that a cytoplasmic form of EHMT1 methylates viral #nucleoproteins, promoting inclusion body maturation &amp; viral replication #PLOSBiology https://t.co/ZRwqwEAqii https://t.co/mEFbRttme8","[{'display_url': 'pic.x.com/mEFbRttme8', 'expanded_url': 'https://x.com/PLOSBiology/status/1854880726480560400/photo/1', 'id_str': '1854880491792392192', 'indices': [272, 295], 'media_key': '3_1854880491792392192', 'media_url_https': 'https://pbs.twimg.com/media/Gb3b-s4WYAA3Is9.jpg', 'type': 'photo', 'url': 'https://t.co/mEFbRttme8', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 762, 'w': 1583, 'resize': 'fit'}, 'medium': {'h': 578, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 327, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 762, 'width': 1583, 'focus_rects': [{'x': 222, 'y': 0, 'w': 1361, 'h': 762}, {'x': 821, 'y': 0, 'w': 762, 'h': 762}, {'x': 915, 'y': 0, 'w': 668, 'h': 762}, {'x': 1195, 'y': 0, 'w': 381, 'h': 762}, {'x': 0, 'y': 0, 'w': 1583, 'h': 762}]}, 'media_results': {'result': {'media_key': '3_1854880491792392192'}}}]",9,7285,3
1854093940510634058,Wed Nov 06 09:30:17 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,"As part of our #neurotechnology collection, this Perspective outlines why combinations of different neurotechnology approaches, termed 'multi-modal neuromodulation', could be more effective and precise in treating #brain disorders.
https://t.co/74ukAduc5f https://t.co/jYWjN7Q9Cy","[{'display_url': 'pic.x.com/jYWjN7Q9Cy', 'expanded_url': 'https://x.com/PLOSBiology/status/1854093940510634058/photo/1', 'id_str': '1854092788557873152', 'indices': [256, 279], 'media_key': '3_1854092788557873152', 'media_url_https': 'https://pbs.twimg.com/media/GbsPkVqbAAAC_RD.jpg', 'type': 'photo', 'url': 'https://t.co/jYWjN7Q9Cy', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 1500, 'w': 1242, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 994, 'resize': 'fit'}, 'small': {'h': 680, 'w': 563, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1500, 'width': 1242, 'focus_rects': [{'x': 0, 'y': 364, 'w': 1242, 'h': 696}, {'x': 0, 'y': 91, 'w': 1242, 'h': 1242}, {'x': 0, 'y': 4, 'w': 1242, 'h': 1416}, {'x': 262, 'y': 0, 'w': 750, 'h': 1500}, {'x': 0, 'y': 0, 'w': 1242, 'h': 1500}]}, 'media_results': {'result': {'media_key': '3_1854092788557873152'}}}]",4,1845,4
1854180890697519498,Wed Nov 06 15:15:48 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,"In their Perspective, @AnneOsbourn1 and colleagues @JohnInnesCentre  argue that #plants harbor a vast array of as yet undiscovered chemistry, highlighting the potential to harness this capability at unprecedented scale for drug #discovery and development.
https://t.co/XHTEqq3Qjg https://t.co/fe1LCCw8ZD","[{'display_url': 'pic.x.com/fe1LCCw8ZD', 'expanded_url': 'https://x.com/PLOSBiology/status/1854180890697519498/photo/1', 'id_str': '1854180497787633679', 'indices': [280, 303], 'media_key': '3_1854180497787633679', 'media_url_https': 'https://pbs.twimg.com/media/GbtfVsAWwA88dEP.jpg', 'type': 'photo', 'url': 'https://t.co/fe1LCCw8ZD', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 821, 'w': 1500, 'resize': 'fit'}, 'medium': {'h': 657, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 372, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 821, 'width': 1500, 'focus_rects': [{'x': 34, 'y': 0, 'w': 1466, 'h': 821}, {'x': 602, 'y': 0, 'w': 821, 'h': 821}, {'x': 652, 'y': 0, 'w': 720, 'h': 821}, {'x': 807, 'y': 0, 'w': 411, 'h': 821}, {'x': 0, 'y': 0, 'w': 1500, 'h': 821}]}, 'media_results': {'result': {'media_key': '3_1854180497787633679'}}}]",7,2462,7
1854188241353679199,Wed Nov 06 15:45:00 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,"Visual prostheses have undergone significant developments in the past 20 years, but #clinical applications are limited. As part of our #neurotechnology collection, this Perspective outlines the challenges for future clinical success of visual prostheses.
https://t.co/YazXIs2hdQ https://t.co/AdTQRbDT9j","[{'display_url': 'pic.x.com/AdTQRbDT9j', 'expanded_url': 'https://x.com/PLOSBiology/status/1854188241353679199/photo/1', 'id_str': '1854099025030733824', 'indices': [279, 302], 'media_key': '3_1854099025030733824', 'media_url_https': 'https://pbs.twimg.com/media/GbsVPWVa4AAR1wp.jpg', 'type': 'photo', 'url': 'https://t.co/AdTQRbDT9j', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 2048, 'w': 1339, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 785, 'resize': 'fit'}, 'small': {'h': 680, 'w': 445, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 2400, 'width': 1569, 'focus_rects': [{'x': 0, 'y': 821, 'w': 1569, 'h': 879}, {'x': 0, 'y': 476, 'w': 1569, 'h': 1569}, {'x': 0, 'y': 366, 'w': 1569, 'h': 1789}, {'x': 369, 'y': 0, 'w': 1200, 'h': 2400}, {'x': 0, 'y': 0, 'w': 1569, 'h': 2400}]}, 'media_results': {'result': {'media_key': '3_1854099025030733824'}}}]",1,1358,0
1854891373914124459,Fri Nov 08 14:19:00 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,"#Bacteria in lichens. @metalichen @robdfinn @tobyspribille &amp;co reassemble 400 #lichen metagenomes; functional annotation of bacterial, fungal &amp; algal assembled #genomes reveals a novel dimension to microbial cross-feeding #PLOSBiology https://t.co/Q7ylPt1sh9 https://t.co/1rTNbEgFuV","[{'display_url': 'pic.x.com/1rTNbEgFuV', 'expanded_url': 'https://x.com/PLOSBiology/status/1854891373914124459/photo/1', 'id_str': '1854787312409890816', 'indices': [267, 290], 'media_key': '3_1854787312409890816', 'media_url_https': 'https://pbs.twimg.com/media/Gb2HO8oX0AAXLk1.jpg', 'type': 'photo', 'url': 'https://t.co/1rTNbEgFuV', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 718, 'w': 998, 'resize': 'fit'}, 'medium': {'h': 718, 'w': 998, 'resize': 'fit'}, 'small': {'h': 489, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 718, 'width': 998, 'focus_rects': [{'x': 0, 'y': 159, 'w': 998, 'h': 559}, {'x': 15, 'y': 0, 'w': 718, 'h': 718}, {'x': 59, 'y': 0, 'w': 630, 'h': 718}, {'x': 195, 'y': 0, 'w': 359, 'h': 718}, {'x': 0, 'y': 0, 'w': 998, 'h': 718}]}, 'media_results': {'result': {'media_key': '3_1854787312409890816'}}}]",4,4084,0
1856025597106958545,Mon Nov 11 17:26:00 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,"How do DRN &amp; WUS upregulate CLV3 transcription in #plant shoot #ApicalMeristem? This study shows that DRN interferes with WUS dimerization &amp; #ChromatinRemodeling to activate CLV3 transcription, so helping to maintain the shoot stem cell pool #PLOSBiology https://t.co/1ALEUpNXYA https://t.co/N6N5dCgcuf","[{'display_url': 'pic.x.com/N6N5dCgcuf', 'expanded_url': 'https://x.com/PLOSBiology/status/1856025597106958545/photo/1', 'id_str': '1855924597490675712', 'indices': [287, 310], 'media_key': '3_1855924597490675712', 'media_url_https': 'https://pbs.twimg.com/media/GcGRlptXcAAZHzU.jpg', 'type': 'photo', 'url': 'https://t.co/N6N5dCgcuf', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 146, 'y': 341, 'h': 101, 'w': 101}, {'x': 176, 'y': 332, 'h': 127, 'w': 127}]}, 'medium': {'faces': [{'x': 111, 'y': 259, 'h': 77, 'w': 77}, {'x': 134, 'y': 253, 'h': 96, 'w': 96}]}, 'small': {'faces': [{'x': 63, 'y': 147, 'h': 43, 'w': 43}, {'x': 76, 'y': 143, 'h': 54, 'w': 54}]}, 'orig': {'faces': [{'x': 146, 'y': 341, 'h': 101, 'w': 101}, {'x': 176, 'y': 332, 'h': 127, 'w': 127}]}}, 'sizes': {'large': {'h': 673, 'w': 1574, 'resize': 'fit'}, 'medium': {'h': 513, 'w': 1200, 'resize': 'fit'}, 'small': {'h': 291, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 673, 'width': 1574, 'focus_rects': [{'x': 0, 'y': 0, 'w': 1202, 'h': 673}, {'x': 0, 'y': 0, 'w': 673, 'h': 673}, {'x': 0, 'y': 0, 'w': 590, 'h': 673}, {'x': 28, 'y': 0, 'w': 337, 'h': 673}, {'x': 0, 'y': 0, 'w': 1574, 'h': 673}]}, 'media_results': {'result': {'media_key': '3_1855924597490675712'}}}]",1,920,1
1854885585862963521,Fri Nov 08 13:56:00 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,What affects microbial communities' ability to resist invading #pathogens? This study shows that adaptive changes in resource competition between species can make #BacterialCommunities more susceptible to invasion #PLOSBiology https://t.co/MkTGuXo5Qd https://t.co/jO5rSPcaJX,"[{'display_url': 'pic.x.com/jO5rSPcaJX', 'expanded_url': 'https://x.com/PLOSBiology/status/1854885585862963521/photo/1', 'id_str': '1854780085980553216', 'indices': [251, 274], 'media_key': '3_1854780085980553216', 'media_url_https': 'https://pbs.twimg.com/media/Gb2AqUFW4AASKC6.jpg', 'type': 'photo', 'url': 'https://t.co/jO5rSPcaJX', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 758, 'w': 840, 'resize': 'fit'}, 'medium': {'h': 758, 'w': 840, 'resize': 'fit'}, 'small': {'h': 614, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 758, 'width': 840, 'focus_rects': [{'x': 0, 'y': 0, 'w': 840, 'h': 470}, {'x': 82, 'y': 0, 'w': 758, 'h': 758}, {'x': 175, 'y': 0, 'w': 665, 'h': 758}, {'x': 461, 'y': 0, 'w': 379, 'h': 758}, {'x': 0, 'y': 0, 'w': 840, 'h': 758}]}, 'media_results': {'result': {'media_key': '3_1854780085980553216'}}}]",10,1387,2
1854249896985137511,Wed Nov 06 19:50:00 +0000 2024,PLOSBiology,https://pbs.twimg.com/profile_images/1737798249287675904/7Uc1gXRU_normal.png,False,"Visual prostheses have undergone significant developments in the past 20 years, but #clinical applications are limited. As part of our #neurotechnology collection, this Perspective outlines the challenges for future clinical success of visual prostheses.
https://t.co/YazXIs2P3o https://t.co/jTyyJILuen","[{'display_url': 'pic.x.com/jTyyJILuen', 'expanded_url': 'https://x.com/PLOSBiology/status/1854249896985137511/photo/1', 'id_str': '1854099093662150656', 'indices': [279, 302], 'media_key': '3_1854099093662150656', 'media_url_https': 'https://pbs.twimg.com/media/GbsVTWAbMAAB7PC.jpg', 'type': 'photo', 'url': 'https://t.co/jTyyJILuen', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 2048, 'w': 1339, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 785, 'resize': 'fit'}, 'small': {'h': 680, 'w': 445, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 2400, 'width': 1569, 'focus_rects': [{'x': 0, 'y': 821, 'w': 1569, 'h': 879}, {'x': 0, 'y': 476, 'w': 1569, 'h': 1569}, {'x': 0, 'y': 366, 'w': 1569, 'h': 1789}, {'x': 369, 'y': 0, 'w': 1200, 'h': 2400}, {'x': 0, 'y': 0, 'w': 1569, 'h': 2400}]}, 'media_results': {'result': {'media_key': '3_1854099093662150656'}}}]",3,1499,0
